NEWID,DIRACC,DIRACC_,AGE_REF,AGE_REF_,AGE2,AGE2_,AS_COMP1,AS_C_MP1,AS_COMP2,AS_C_MP2,AS_COMP3,AS_C_MP3,AS_COMP4,AS_C_MP4,AS_COMP5,AS_C_MP5,BATHRMQ,BATHRMQ_,BEDROOMQ,BEDR_OMQ,BLS_URBN,BUILDING,BUIL_ING,CUTENURE,CUTE_URE,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGOVRETX,FGOV_ETX,FINCBTAX,FINCBT_X,FINDRETX,FIND_ETX,FINLWT21,FJSSDEDX,FJSS_EDX,FPRIPENX,FPRI_ENX,FRRDEDX,FRRDEDX_,FRRETIRX,FRRE_IRX,FSALARYX,FSAL_RYX,FSSIX,FSSIX_,HLFBATHQ,HLFB_THQ,INC_HRS1,INC__RS1,INC_HRS2,INC__RS2,INC_RANK,INC__ANK,INCNONW1,INCN_NW1,INCNONW2,INCN_NW2,INCOMEY1,INCO_EY1,INCOMEY2,INCO_EY2,INCWEEK1,INCW_EK1,INCWEEK2,INCW_EK2,MISCTAXX,MISC_AXX,LUMPSUMX,LUMP_UMX,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,NONINCMX,NONI_CMX,NUM_AUTO,NUM__UTO,OCCUCOD1,OCCU_OD1,OCCUCOD2,OCCU_OD2,OTHRINCX,OTHR_NCX,PERSLT18,PERS_T18,PERSOT64,PERS_T64,POPSIZE,PRINEARN,PRIN_ARN,QINTRVMO,QINTRVYR,RACE2,RACE2_,REF_RACE,REF__ACE,REGION,RENTEQVX,RENT_QVX,ROOMSQ,ROOMSQ_,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,ST_HOUS,ST_HOUS_,VEHQ,VEHQ_,WELFAREX,WELF_REX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28
05012214,1,D,72,D,49,D,1,D,1,D,0,D,0,D,0,D,1,D,2,D,1,09,D,2,D,8,D,13,D,12,D,2,D,1,D,0,D,36000,D,0,D,18320.477,0,D,0,D,0,D,36000,D,0,D,0,D,0,D,NA,A,NA,A,0.3499263,D,1,D,2,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,01,2023,1,D,1,D,3,1400,D,4,D,1,D,2,D,1,2,D,1,D,NA,A,NA,NA,47969.185,33375.764,47299.291,32309.303,31235.449,NA,43444.78,39363.019,39050.032,NA,NA,33742.17,NA,45366.046,NA,NA,31027.999,42703.014,NA,45668.251,33092.23,NA,42332.602,NA,32342.049,44223.783
05012234,1,D,64,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,2,D,1,08,D,4,D,1,D,15,D,NA,A,1,D,8,D,0,D,88000,D,0,D,28057.883,6732,D,0,D,0,D,0,D,88000,D,0,D,0,D,50,D,NA,A,0.6538731,D,NA,A,NA,A,2,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,08,D,NA,A,NA,A,0,D,0,D,4,01,D,01,2023,NA,A,1,D,2,NA,A,6,D,2,D,NA,A,1,2,D,1,D,NA,A,61758.237,NA,NA,NA,55188.339,NA,NA,NA,52737.613,65036.176,NA,55272.315,NA,51095.947,66546.795,NA,NA,61120.832,NA,NA,53226.37,NA,56244.822,NA,NA,49737.025,59784.827,60146.798
05012254,1,D,57,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,1,D,1,D,15,D,NA,A,2,D,7,D,0,D,45000,D,0,D,42931.383,3443,D,0,D,0,D,0,D,45000,D,0,D,0,D,40,D,NA,A,0.4197834,D,NA,A,NA,A,1,D,NA,A,48,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,0,D,03,D,NA,A,NA,A,1,D,0,D,4,01,D,01,2023,NA,A,1,D,3,1500,D,6,D,2,D,NA,A,1,2,D,2,D,NA,A,NA,105555.096,106771.14,72259.004,NA,75590.95,NA,NA,NA,99498.963,105770.632,104476.925,110604.786,73946.88,NA,108033.942,104010.167,75209.281,NA,NA,77852.206,NA,75153.395,NA,NA,101387.588,73603.264,NA
05012334,1,D,53,D,54,D,1,D,1,D,0,D,0,D,0,D,3,D,4,D,1,01,D,1,D,2,D,13,D,12,D,2,D,1,D,0,D,195200,D,0,D,26884.497,12164,D,0,D,0,D,0,D,159000,D,0,D,0,D,32,D,30,D,0.905588,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,44000,D,1,D,2,D,44000,D,0,D,05,D,05,D,NA,A,0,D,0,D,2,01,D,01,2023,4,D,5,D,4,3800,D,7,D,2,D,1,D,1,2,D,3,D,NA,A,48540.361,52327.583,NA,53384.52,NA,NA,52392.411,51457.548,57038.734,NA,44559.023,47228.944,44154.831,58381.492,54080.048,NA,NA,NA,47729.064,NA,47395.026,55225.3,59630.461,NA,NA,NA,NA,NA
05012364,1,D,67,D,70,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,15,D,16,D,2,D,1,D,0,D,159886,T,0,D,7773.166,0,D,0,D,0,D,33431,D,0,D,0,D,0,D,NA,A,NA,A,0.8586866,T,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,2,D,2,01,D,01,2023,1,D,1,D,4,2700,D,6,D,2,D,1,D,1,2,D,2,D,NA,A,15280.957,NA,14253.519,NA,15415.346,NA,NA,15200.236,16507.527,15322.195,NA,11812.899,12574.244,15006.125,16021.482,15318.582,NA,NA,NA,14227.434,NA,17375.811,17994.653,16222.35,NA,NA,NA,NA
05012384,1,D,51,D,NA,A,0,D,2,D,0,D,0,D,0,D,3,D,3,D,1,04,D,2,D,4,D,16,D,NA,A,2,D,9,D,0,D,115579,D,12000,D,15749.258,8002,D,0,D,0,D,15179,D,99000,D,0,D,0,D,40,D,NA,A,0.7509717,D,NA,A,NA,A,3,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,2,D,0,D,2,D,01,D,NA,A,NA,A,0,D,1,D,2,01,D,01,2023,NA,A,1,D,2,1683,D,6,D,2,D,NA,A,1,2,D,3,D,NA,A,37772.967,NA,NA,26728.618,NA,NA,NA,26863.524,31533.62,NA,31516.653,NA,30659.825,29378.323,NA,NA,26035.42,NA,NA,27266.437,NA,37038.105,NA,NA,22786.454,26014.052,37606.165,NA
05012434,1,D,65,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,2,D,1,06,D,4,D,1,D,11,D,NA,A,1,D,8,D,0,D,22335,D,0,D,23942.604,1709,D,0,D,0,D,0,D,22335,D,0,D,0,D,40,D,NA,A,0.2315363,D,NA,A,NA,A,1,D,NA,A,48,D,NA,A,NA,A,NA,A,2,D,1,D,0,D,0,D,04,D,NA,A,NA,A,0,D,1,D,1,01,D,01,2023,NA,A,1,D,1,NA,A,4,D,2,D,NA,A,1,2,D,1,D,NA,A,51182.826,51505.121,NA,NA,53328.953,NA,NA,50163.265,NA,47939.9,NA,NA,44969.591,45888.955,48167.739,NA,47549.421,52115.784,46102.7,47900.109,45571.696,NA,NA,NA,46587.331,NA,46796.148,46412.53
05012474,1,D,68,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,2,D,1,02,D,2,D,8,D,15,D,NA,A,1,D,8,D,0,D,73210,D,0,D,9301,0,D,0,D,0,D,24479,D,0,D,0,D,1,D,NA,A,NA,A,0.57873,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,01,2023,NA,A,1,D,3,2500,D,5,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,19030.006,18081.269,17065.781,19160.848,18032.284,NA,19708.189,20678.813,18893.269,NA,NA,17870.926,NA,18438.968,NA,NA,18886.393,18296.492,NA,17052.835,20354.621,NA,18640.043,NA,18622.365,17758.713,NA
05012494,1,D,55,D,45,D,3,D,1,D,2,D,0,D,0,D,2,D,3,D,1,01,D,1,D,3,D,00,D,00,D,6,D,4,D,0,D,53200,D,0,D,56537.747,6212,D,0,D,0,D,0,D,25200,D,0,D,0,D,40,D,40,D,0.4668651,D,NA,A,NA,A,5,D,1,D,52,D,52,D,NA,A,NA,A,1,D,3,D,0,D,2,D,10,D,10,D,NA,A,2,D,0,D,1,01,D,01,2023,1,D,1,D,3,1700,D,6,D,1,D,2,D,1,2,D,5,D,NA,A,111165.626,162141.009,107819.803,110040.542,124995.352,NA,NA,NA,128026.39,NA,94030.121,166061.197,96148.436,NA,NA,NA,NA,NA,138480.951,NA,NA,NA,113559.275,138243.332,NA,102966.932,NA,94064.131
05012524,1,D,46,D,47,D,1,D,1,D,1,D,1,D,0,D,2,D,3,D,1,01,D,1,D,2,D,15,D,15,D,4,D,3,D,0,D,147000,D,490,D,31719.667,11246,D,0,D,0,D,0,D,147000,D,0,D,0,D,40,D,40,D,0.8291139,D,NA,A,NA,A,4,D,4,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,2,D,04,D,04,D,NA,A,2,D,0,D,1,02,D,01,2023,4,D,4,D,4,3337,D,5,D,2,D,1,D,1,2,D,2,D,NA,A,52144.786,64617.439,NA,NA,72689.555,57940.127,60430.087,NA,62671.537,64797.002,59433.083,61937.996,62492.41,NA,NA,NA,64481.258,NA,56461.792,69060.009,57804.765,NA,NA,NA,NA,NA,61954.937,NA
05012544,1,D,70,D,65,D,1,D,1,D,0,D,0,D,0,D,3,D,5,D,1,01,D,2,D,2,D,16,D,16,D,2,D,1,D,0,D,114583,D,0,D,25122.661,1124,D,0,D,0,D,26015,D,14700,D,0,D,1,D,10,D,40,D,0.7463957,D,NA,A,NA,A,1,D,3,D,40,D,6,D,NA,A,43000,D,1,D,2,D,43000,D,0,D,10,D,03,D,NA,A,0,D,2,D,2,02,D,01,2023,1,D,1,D,3,3000,D,10,D,1,D,2,D,1,2,D,2,D,NA,A,NA,NA,48423.739,NA,NA,NA,49341.746,51952.263,61347.038,47521.59,43397.247,NA,47777.39,45536.907,50054.201,NA,NA,48044.025,NA,47774.58,NA,NA,54655.88,46930.625,NA,51747.549,45279.957,NA
05012584,1,D,41,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,08,D,4,D,1,D,13,D,NA,A,1,D,8,D,0,D,75000,D,10400,D,26484.103,5738,D,0,D,0,D,0,D,75000,D,0,D,0,D,40,D,NA,A,0.5912766,D,NA,A,NA,A,1,D,NA,A,50,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,11,D,NA,A,NA,A,0,D,0,D,1,01,D,01,2023,NA,A,1,D,1,NA,A,4,D,1,D,NA,A,1,2,D,0,D,NA,A,53329.602,51529.068,NA,NA,53194.107,NA,NA,49974.999,NA,54472.433,NA,NA,54474.585,49627.191,54761.04,NA,63041.964,60935.826,52662.9,52659.445,54135.409,NA,NA,NA,52118.412,NA,52644.496,49685.104
05012644,1,D,62,D,74,D,1,D,1,D,0,D,0,D,0,D,1,D,1,D,1,09,D,2,D,8,D,10,D,12,D,2,D,1,D,0,D,26034,D,0,D,11984.786,0,D,0,D,0,D,25943,D,0,D,0,D,0,D,NA,A,NA,A,0.2660565,D,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,01,2023,1,D,1,D,4,600,D,2,D,1,D,2,D,1,2,D,1,D,NA,A,23954.066,21122.792,22283.877,NA,27822.191,21405.147,23150.984,24290.928,21827.811,NA,NA,NA,22092.056,NA,26349.681,19026.263,22235.952,NA,NA,NA,NA,NA,25496.765,NA,NA,NA,24583.938,21354.274
05012654,1,D,64,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,2,D,1,09,D,2,D,4,D,12,D,NA,A,2,D,9,D,1750,D,105500,D,310,D,26374.847,8071,D,12661,D,0,D,0,D,105500,D,0,D,0,D,27,D,NA,A,0.7220173,D,NA,A,NA,A,3,D,NA,A,42,D,NA,A,NA,A,NA,A,3,D,2,D,0,D,0,D,11,D,NA,A,NA,A,0,D,0,D,1,02,D,01,2023,NA,A,1,D,1,1950,D,5,D,2,D,NA,A,1,2,D,6,D,NA,A,60478.374,NA,53713.468,59043.069,NA,NA,54292.973,NA,NA,54916.017,NA,50278.175,NA,NA,50189.421,47879.328,57631.11,NA,49703.622,52743.989,52483.243,51984.957,51403.886,NA,NA,NA,50892.187,NA
05012664,1,D,45,D,47,D,2,D,1,D,0,D,0,D,0,D,2,D,3,D,2,09,D,1,D,2,D,12,D,12,D,3,D,4,D,0,D,141116,D,2066,D,13626.604,14612,D,2048,D,0,D,0,D,71000,D,10116,D,0,D,40,D,40,D,0.8185126,D,NA,A,NA,A,1,D,5,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,12,D,NA,A,0,D,0,D,5,01,D,01,2023,1,D,1,D,4,2200,D,5,D,2,D,1,D,2,2,D,5,D,NA,A,20752.668,17416.609,NA,NA,24916.453,NA,17171.988,NA,NA,21219.836,17104.637,19600.213,NA,22970.89,19360.317,22603.168,20238.517,23768.692,NA,NA,NA,21586.982,NA,24323.4,18929.706,19218.977,NA,NA
05012684,1,D,59,D,57,D,1,D,1,D,0,D,0,D,0,D,3,D,3,D,1,01,D,2,D,2,D,16,D,16,D,2,D,1,D,0,D,127200,D,0,D,32013.003,5126,D,0,D,0,D,0,D,67000,D,0,D,1,D,20,D,32,D,0.7838417,A,NA,A,NA,A,5,D,4,D,2,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,02,D,NA,A,0,D,0,D,2,02,D,01,2023,1,D,1,D,1,3500,D,6,D,1,D,2,D,1,2,D,5,D,NA,A,NA,NA,62469.724,NA,63812.655,NA,NA,68027.195,56598.193,NA,64570.748,61638.103,NA,59726.379,NA,60400.366,71190.305,NA,NA,NA,65479.424,NA,NA,NA,NA,NA,60275.831,61642.6
05012714,1,D,28,D,26,D,1,D,1,D,1,D,0,D,0,D,1,D,4,D,1,01,D,1,D,1,D,15,D,15,D,3,D,2,D,0,D,0,D,0,D,31748.155,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,NA,A,0.0037325,A,NA,A,5,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,1,D,0,D,1,D,10,D,NA,A,NA,A,1,D,0,D,1,01,D,01,2023,1,D,1,D,2,2400,D,8,D,1,D,2,D,1,2,D,2,D,NA,A,NA,NA,NA,52728.426,NA,62270.092,NA,NA,58629.018,61524.432,NA,70660.319,65541.612,NA,61859.566,NA,61823.383,57616.092,NA,NA,NA,57602.648,NA,NA,NA,NA,NA,62028.714
05012734,1,D,44,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,1,D,12,D,NA,A,2,D,9,D,0,D,30000,D,0,D,39767.175,2295,D,0,D,0,D,0,D,30000,D,0,D,0,D,40,D,NA,A,0.2963403,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,2,D,05,D,NA,A,NA,A,0,D,0,D,4,01,D,01,2023,NA,A,1,D,3,1800,D,5,D,2,D,NA,A,1,2,D,2,D,NA,A,71052.021,NA,69104.742,70550.659,71355.364,70711.516,73073.652,NA,NA,NA,78939.081,NA,83183.215,72827.524,74966.877,NA,NA,NA,NA,NA,73398.09,NA,NA,NA,65815.533,80053.684,NA,65536.007
05012744,1,D,35,D,35,D,1,D,1,D,1,D,1,D,1,D,3,D,5,D,1,01,D,1,D,5,D,15,D,15,D,5,D,2,D,0,D,150000,D,13000,D,28802.502,11475,D,0,D,0,D,0,D,150000,D,0,D,1,D,NA,A,50,D,0.8372603,D,2,D,NA,A,NA,A,1,D,0,D,52,D,NA,A,NA,A,1,D,1,D,0,D,0,D,NA,A,03,D,NA,A,3,D,0,D,2,02,D,01,2023,1,D,1,D,2,2500,D,6,D,2,D,1,D,1,2,D,1,D,NA,A,NA,57085.352,63617.649,NA,NA,55751.486,NA,55500.576,NA,NA,63580.78,81565.637,NA,51772.254,70869.948,NA,67056.257,NA,52969.293,54372.403,NA,NA,NA,65801.307,NA,NA,NA,NA
05012774,1,D,55,D,53,D,1,D,1,D,0,D,0,D,0,D,2,D,6,D,1,01,D,2,D,2,D,13,D,16,D,2,D,1,D,0,D,131000,D,0,D,28882.937,14842,D,0,D,0,D,0,D,68000,D,0,D,0,D,6,D,40,D,0.7947794,D,NA,A,NA,A,1,D,4,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,9,D,11,D,02,D,NA,A,0,D,0,D,2,01,D,01,2023,1,D,1,D,2,2052,D,10,D,1,D,2,D,1,2,D,15,D,NA,A,NA,54905.573,63617.902,NA,NA,57927.307,NA,61390.334,NA,NA,52107.845,61990.546,NA,58390.885,57829.112,NA,58757.118,NA,53550.385,58141.166,NA,NA,NA,59697.768,NA,NA,NA,NA
05012784,1,D,40,D,36,D,2,D,1,D,1,D,2,D,0,D,3,D,5,D,1,01,D,1,D,1,D,12,D,15,D,6,D,3,D,0,D,90000,D,15000,D,29090.562,6885,D,0,D,0,D,0,D,90000,D,0,D,0,D,50,D,NA,A,0.6613988,D,NA,A,2,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,1,D,0,D,0,D,11,D,NA,A,NA,A,4,D,0,D,1,01,D,01,2023,5,D,5,D,3,2000,D,9,D,1,D,2,D,1,2,D,2,D,NA,A,52079.612,NA,NA,NA,NA,NA,52325.246,NA,NA,NA,62843.189,58669.017,NA,48265.946,NA,62831.572,62887.243,NA,NA,59465.768,NA,NA,46619.884,NA,73027.557,NA,NA,56720.872
05012794,1,D,54,D,63,D,1,D,1,D,0,D,0,D,0,D,2,D,4,D,2,01,D,1,D,8,D,12,D,12,D,2,D,1,D,0,D,22109,D,0,D,31878.015,0,D,0,D,0,D,16709,D,0,D,1200,D,0,D,NA,A,NA,A,0.228914,D,4,D,4,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,0,D,4,01,D,01,2023,1,D,1,D,3,2500,D,5,D,1,D,2,D,2,2,D,3,D,NA,A,NA,54350.592,NA,NA,NA,NA,NA,64250.907,77667.151,71541.299,NA,54205.292,NA,NA,NA,56303.098,77924.216,90155.26,67460.91,69042.011,NA,59518.001,80422.65,68003.854,NA,NA,56473.987,NA
05012824,1,D,75,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,2,D,1,01,D,2,D,8,D,15,D,NA,A,1,D,8,D,0,D,17627,D,0,D,26355.918,0,D,0,D,0,D,15684,D,0,D,0,D,0,D,NA,A,NA,A,0.1944397,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,4,01,D,01,2023,NA,A,1,D,4,2500,D,6,D,2,D,NA,A,1,2,D,1,D,NA,A,52902.339,NA,NA,46299.532,NA,50126.791,NA,NA,49709.366,55827.428,49738.591,NA,48152.747,53683.286,51896.15,54223.197,53388.966,NA,NA,NA,50856.53,NA,54860.313,55970.814,50307.86,NA,NA,NA
05012844,1,D,56,D,56,D,1,D,1,D,0,D,0,D,0,D,1,D,3,D,1,01,D,1,D,2,D,12,D,12,D,2,D,1,D,0,D,0,D,0,D,25965.194,0,D,0,D,0,D,0,D,0,D,0,D,0,D,40,D,40,D,0.0074264,A,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,2,D,03,D,11,D,NA,A,0,D,0,D,4,01,D,01,2023,1,D,1,D,2,1612,D,6,D,2,D,1,D,1,2,D,6,D,NA,A,53659.47,49422.538,NA,NA,NA,53779.045,53317.266,NA,46622.232,NA,52146.84,58876.208,NA,NA,52891.654,NA,NA,49870.484,NA,48497.139,NA,NA,44115.115,48272.033,52415.789,NA,45468.478,51512.332
05012904,1,D,81,D,77,D,1,D,1,D,0,D,0,D,0,D,3,D,4,D,1,03,D,4,D,8,D,13,D,16,D,2,D,1,D,0,D,69600,D,0,D,15754.316,0,D,0,D,0,D,69600,D,0,D,0,D,0,D,NA,A,NA,A,0.5565311,D,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,2,D,NA,A,NA,A,NA,A,0,D,2,D,3,01,D,01,2023,1,D,1,D,4,NA,A,8,D,2,D,1,D,1,2,D,2,D,NA,A,30936.429,30352.235,24720.696,26727.389,NA,32152.561,31869.271,26583.762,25991.426,29923.594,NA,NA,NA,28398.011,NA,28235.843,27134.421,33537.63,NA,NA,NA,NA,NA,27711.855,NA,NA,NA,27426.513
05012924,1,D,87,T,NA,A,0,D,2,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,7,D,12,D,NA,A,2,D,9,D,0,D,87979,D,0,D,35019.21,3290,D,0,D,0,D,42779,D,43000,D,0,D,0,D,NA,A,NA,A,0.6529059,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,1,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,3,02,D,01,2023,NA,A,1,D,3,2000,D,8,D,2,D,NA,A,1,2,D,2,D,NA,A,68035.791,83062.169,57170.419,62194.981,65829.924,64763.675,NA,NA,NA,73444.634,NA,85064.816,61447.94,65625.984,NA,NA,NA,NA,NA,70791.291,NA,NA,NA,84561.94,51375.195,NA,79021.498,NA
05012934,1,D,52,D,52,D,1,D,3,D,0,D,0,D,0,D,3,D,4,D,1,01,D,1,D,3,D,15,D,14,D,4,D,4,D,0,D,0,D,0,D,14860.387,0,D,0,D,0,D,0,D,0,D,0,D,0,D,60,D,40,D,0.0376683,A,NA,A,NA,A,5,D,3,D,46,D,52,D,NA,A,NA,A,1,D,4,D,0,D,1,D,11,D,10,D,NA,A,0,D,0,D,2,02,D,01,2023,4,D,1,D,4,2715,D,8,D,1,D,2,D,1,2,D,1,D,NA,A,NA,NA,NA,26795.939,NA,NA,NA,NA,NA,27213.308,40828.274,36504.126,NA,26663.332,NA,NA,NA,31787.501,41770.478,41049.869,35593.044,36109.197,NA,28596.408,39727.158,39089.599,NA,NA
05012944,1,D,37,D,34,D,1,D,1,D,1,D,0,D,0,D,2,D,3,D,1,01,D,1,D,2,D,14,D,12,D,3,D,5,D,0,D,0,D,0,D,29849.22,0,D,0,D,0,D,0,D,0,D,0,D,0,D,20,D,40,D,0.050268,A,NA,A,NA,A,1,D,1,D,21,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,10,D,10,D,NA,A,1,D,0,D,4,01,D,01,2023,1,D,1,D,4,3500,D,9,D,1,D,2,D,1,2,D,2,D,NA,A,57260.069,NA,NA,53966.453,NA,51618.709,NA,NA,60842.314,61999.566,65301.825,NA,56545.524,58712.432,62553.31,68204.756,72420.169,NA,NA,NA,61209.403,NA,60732.364,67467.232,64673.823,NA,NA,NA
05012954,1,D,58,D,68,D,2,D,1,D,0,D,0,D,0,D,2,D,3,D,1,09,D,1,D,6,D,13,D,11,D,3,D,4,D,0,D,61826,D,0,D,17137.906,2893,D,0,D,0,D,23999,D,37827,D,0,D,0,D,NA,A,40,D,0.5180321,D,4,D,NA,A,NA,A,1,D,0,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,NA,A,11,D,NA,A,0,D,1,D,2,02,D,01,2023,1,D,1,D,3,1319,D,5,D,2,D,1,D,1,2,D,2,D,NA,A,NA,28760.159,NA,NA,NA,NA,NA,33062.652,46886.179,39892.316,NA,25258.057,NA,NA,NA,26735.191,46748.877,49496.549,40514.347,35382.814,NA,34133.585,48462.008,33190.353,NA,NA,28162.726,NA
05012964,1,D,49,D,42,D,2,D,1,D,2,D,0,D,0,D,2,D,4,D,1,01,D,4,D,1,D,15,D,15,D,5,D,3,D,0,D,45000,D,0,D,15985.666,3443,D,0,D,0,D,0,D,45000,D,0,D,1,D,40,D,NA,A,0.4166138,D,NA,A,2,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,1,D,0,D,0,D,05,D,NA,A,NA,A,3,D,0,D,2,01,D,01,2023,1,D,1,D,4,NA,A,6,D,1,D,2,D,1,2,D,0,D,NA,A,NA,32649.508,30337.742,NA,33013.017,NA,31338.662,25701.098,NA,NA,NA,35900.258,NA,NA,NA,NA,NA,36170.206,31131.59,34017.967,NA,33638.393,NA,NA,NA,39567.781,30894.753,28773.689
05012974,1,D,55,D,50,D,1,D,1,D,0,D,0,D,0,D,4,D,3,D,1,01,D,1,D,2,D,16,D,16,D,2,D,1,D,0,D,714716,T,12000,D,20538.418,39553,T,0,D,0,D,0,D,714716,T,0,D,1,D,60,D,60,D,0.9967964,T,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,3,D,03,D,03,D,NA,A,0,D,0,D,2,01,D,01,2023,1,D,1,D,4,7073,T,5,D,2,D,1,D,1,2,D,3,D,NA,A,37609.776,33960.467,38605.177,NA,48041.37,35325.956,38048.362,39755.057,39105.732,NA,NA,NA,39613.876,NA,45813.773,35613.86,39579.692,NA,NA,NA,NA,NA,45065.935,NA,NA,NA,41950.499,35138.091
05013024,1,D,51,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,4,D,1,D,13,D,NA,A,2,D,9,D,0,D,24000,D,0,D,40165.613,1836,D,0,D,0,D,0,D,24000,D,0,D,0,D,40,D,NA,A,0.2483954,D,NA,A,NA,A,5,D,NA,A,46,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,0,D,03,D,NA,A,NA,A,0,D,0,D,4,01,D,01,2023,NA,A,1,D,4,NA,A,5,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,69600.713,NA,NA,NA,72712.527,NA,NA,NA,NA,NA,88623.332,81835.195,74610.897,NA,67964.707,NA,NA,NA,91382.134,92795.091,90139.361,93919.264,76803.283,NA,91455.984,84242.043,66442.58
05013044,1,D,58,D,NA,A,1,D,0,D,0,D,0,D,0,D,2,D,5,D,2,01,D,2,D,8,D,14,D,NA,A,1,D,8,D,0,D,295222,T,0,D,12978.704,0,D,0,D,0,D,0,D,0,D,0,D,1,D,NA,A,NA,A,0.960043,T,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,4,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,0,D,5,01,D,01,2023,NA,A,1,D,1,1500,D,10,D,1,D,NA,A,2,2,D,3,D,NA,A,23967.975,NA,28128.008,NA,27774.423,23041.309,NA,NA,27627.909,NA,NA,26843.455,NA,27775.869,NA,NA,28504.917,24946.404,23083.248,NA,26979.105,22486.795,24924.278,23946.654,24052.297,NA,NA,NA
